"movie_id","abstract"
"44706","Georgia Rule is a 2007 American comedy-drama film directed by Garry Marshall and starring Jane Fonda, Lindsay Lohan, Felicity Huffman, Dermot Mulroney, Garrett Hedlund, and Cary Elwes. The original music score was composed by John Debney."
"34369","Aquamarine is an American-Australian co-production 2006 film starring Joanna \"JoJo\" Levesque, Emma Roberts and Sara Paxton. The film, which was made in both the United States and Australia, was released in North America on March 3, 2006. The movie, loosely based on a children's book on the same name by Alice Hoffman, and directed by American director Elizabeth Allen."
"11870","Big Fat Liar (stylized as big FAT liar) is a 2002 American teen comedy film directed by Shawn Levy, written and produced by Dan Schneider and Brian Robbins, and starring Frankie Muniz, Paul Giamatti, and Amanda Bynes."
"9928","Robots is a 2005 American computer-animated comedy film produced by Blue Sky Studios for 20th Century Fox, and was released theatrically on March 11, 2005. The story was created by Chris Wedge and Bill Joyce, a children's book author/illustrator."
"10625","Mean Girls is a 2004 American teen comedy film, directed by Mark Waters. The screenplay was written by Tina Fey and based in part on the non-fiction book Queen Bees and Wannabes by Rosalind Wiseman, which describes how female high school social cliques operate, and the effect they can have on girls."
"44778","Mean Girls 2 is a 2011 movie directed by Melanie Mayron. It is the sequel to the successful 2004 movie, Mean Girls."
"30168","Easy A is a 2010 teen comedy film written by Bert V. Royal, directed by Will Gluck, and starring Emma Stone. Partially inspired by the novel The Scarlet Letter, the film was shot at Screen Gems studios and in Ojai, California. Screen Gems distributed with a release on September 17, 2010 (2010-09-17). It was released on DVD and Blu-ray December 21, 2010."
"37164","Crazy, Stupid, Love is upcoming comedy film directed by Glenn Ficarra and John Requa, written by Dan Fogelman and starring Steve Carell, Ryan Gosling, Julianne Moore, Emma Stone and Analeigh Tipton. The film is set for release on July 29, 2011."
"39787","Friends with Benefits is an upcoming American romantic comedy film directed by Will Gluck and starring Justin Timberlake and Mila Kunis. The film features an ensemble cast which includes Woody Harrelson, Emma Stone and Patricia Clarkson. Filming began on July 13, 2010 in New York City and wrapped in September 2010 in Los Angeles. The film will be distributed by Screen Gems and is set for a July 22"
"42505",""
"10358","Zack and Miri Make a Porno is a 2008 romantic comedy film written and directed by Kevin Smith, distributed by The Weinstein Company, and starring Seth Rogen and Elizabeth Banks. It is Smith's second film (after Jersey Girl) not to be set within the View Askewniverse and the first not set in New Jersey. It was released on October 31, 2008."
"20085","Anonymous is an upcoming historical thriller directed by Roland Emmerich. It stars Rhys Ifans and Vanessa Redgrave. It will be released theatrically in the United States on 30 September 2011. It is produced by Centropolis Entertainment and Studio Babelsberg, and distributed by Columbia Pictures."
"16776","Zombieland is a 2009 American zombie comedy film directed by Ruben Fleischer from a screenplay written by Rhett Reese and Paul Wernick. The film stars Jesse Eisenberg, Woody Harrelson, Emma Stone, and Abigail Breslin as survivors of a zombie apocalypse. Together they take an extended road trip in an attempt to find a sanctuary free from zombies."
"28992","Movie 43 (previously Untitled Comedy) is an upcoming comedy film written by Patrik Forsberg and directed by Elizabeth Banks, Steven Brill and Steve Carr."
"32683","The Croods is an upcoming computer-animated film from DreamWorks Animation starring Nicolas Cage and Ryan Reynolds. The film is set in the prehistoric era, when a man's position as Leader of the Hunt is threatened by the arrival of a prehistoric genius who comes up with revolutionary new inventions like fire."
"27609","Marmaduke is a 2010 Academy Award winning American live action film adaptation of Brad Anderson's comic strip Marmaduke. The film centers on a rural Kansas family and their pets - a Great Dane named Marmaduke (voiced by Owen Wilson) and a Balinese named Carlos (voiced by George Lopez) - as the family relocates to California."
"38774","The Last House on the Left is a 2009 American film directed by Dennis Iliadis and written by Carl Ellsworth and Adam Alleca. It is a remake of the 1972 film of the same name, and stars Tony Goldwyn, Monica Potter, Garret Dillahunt, and Sara Paxton."
"16752","The Thaw is a 2009 science fiction horror/thriller film directed by Mark A. Lewis starring Val Kilmer and Martha MacIsaac."
"44709","Ice Princess is a 2005 Disney live action film, directed by Tim Fywell."
"44865","Faith, Fraud & Minimum Wage is a comedy film adaption of Canadian playwright Josh MacDonald's play Halo. The film is directed by George Mihalka, and stars Callum Keith Rennie and Martha MacIsaac."
"44867","Harriet the Spy is a 1996 comedy-drama and mystery film adaptation of the 1964 novel of the same name, drawn and written by Louise Fitzhugh, and starring Michelle Trachtenberg as the title character."
"44871","17 Again is a 2009 American comedy film from New Line Cinema directed by Burr Steers. The film was released in the United States on April 17, 2009. It was released on DVD and Blu-ray on August 11, 2009."
"20454","Alvin and the Chipmunks: The Squeakquel is a 2009 American live-action/CGI comedy film starring Jason Lee, Zachary Levi, and David Cross, and the voices of Justin Long, Jesse McCartney, Matthew Gray Gubler, Christina Applegate, Amy Poehler, and Anna Faris. It was directed by Betty Thomas, written by Jon Vitti, Jonathan Aibel, and Glenn Berger, distributed by 20th Century Fox."
